,,,,
fairfax,2006,DECEMBER,Sully_Rd_2,24.49
fairfax,2007,JANUARY,Sully_Rd_2,28.27
fairfax,2007,FEBRUARY,Sully_Rd_2,25.33
fairfax,2007,MARCH,Sully_Rd_2,30.86
fairfax,2007,APRIL,Sully_Rd_2,28.91
fairfax,2007,MAY,Sully_Rd_2,29.16
fairfax,2007,JUNE,Sully_Rd_2,30.16
fairfax,2007,JULY,Sully_Rd_2,30.87
fairfax,2007,AUGUST,Sully_Rd_2,31.47
fairfax,2007,SEPTEMBER,Sully_Rd_2,29.24
fairfax,2007,OCTOBER,Sully_Rd_2,30.44
fairfax,2007,NOVEMBER,Sully_Rd_2,27.82
fairfax,2007,DECEMBER,Sully_Rd_2,28.99
fairfax,2008,JANUARY,Sully_Rd_2,30.00
fairfax,2008,FEBRUARY,Sully_Rd_2,28.88
fairfax,2008,MARCH,Sully_Rd_2,31.15
fairfax,2008,APRIL,Sully_Rd_2,31.24
fairfax,2008,MAY,Sully_Rd_2,34.03
fairfax,2008,JUNE,Sully_Rd_2,29.88
fairfax,2008,JULY,Sully_Rd_2,31.39
fairfax,2008,AUGUST,Sully_Rd_2,30.54
fairfax,2008,SEPTEMBER,Sully_Rd_2,31.17
fairfax,2008,OCTOBER,Sully_Rd_2,31.23
fairfax,2008,NOVEMBER,Sully_Rd_2,28.92
fairfax,2008,DECEMBER,Sully_Rd_2,30.92
fairfax,2009,JANUARY,Sully_Rd_2,31.86
fairfax,2009,FEBRUARY,Sully_Rd_2,28.27
fairfax,2009,MARCH,Sully_Rd_2,32.32
fairfax,2009,APRIL,Sully_Rd_2,33.03
fairfax,2009,MAY,Sully_Rd_2,36.19
fairfax,2009,JUNE,Sully_Rd_2,35.69
fairfax,2009,JULY,Sully_Rd_2,33.70
fairfax,2009,AUGUST,Sully_Rd_2,34.33
fairfax,2009,SEPTEMBER,Sully_Rd_2,31.66
fairfax,2009,OCTOBER,Sully_Rd_2,34.86
fairfax,2009,NOVEMBER,Sully_Rd_2,33.49
fairfax,2009,DECEMBER,Sully_Rd_2,36.58
fairfax,2010,JANUARY,Sully_Rd_2,34.78
fairfax,2010,FEBRUARY,Sully_Rd_2,32.77
fairfax,2010,MARCH,Sully_Rd_2,37.69
fairfax,2010,APRIL,Sully_Rd_2,33.92
fairfax,2010,MAY,Sully_Rd_2,35.50
fairfax,2010,JUNE,Sully_Rd_2,35.04
fairfax,2010,JULY,Sully_Rd_2,37.56
fairfax,2010,AUGUST,Sully_Rd_2,37.15
fairfax,2010,SEPTEMBER,Sully_Rd_2,34.02
fairfax,2010,OCTOBER,Sully_Rd_2,36.14
fairfax,2010,NOVEMBER,Sully_Rd_2,31.47
fairfax,2010,DECEMBER,Sully_Rd_2,31.83
fairfax,2011,JANUARY,Sully_Rd_2,31.56
fairfax,2011,FEBRUARY,Sully_Rd_2,30.42
fairfax,2011,MARCH,Sully_Rd_2,37.84
fairfax,2011,APRIL,Sully_Rd_2,43.12
fairfax,2011,MAY,Sully_Rd_2,38.15
fairfax,2011,JUNE,Sully_Rd_2,36.15
fairfax,2011,JULY,Sully_Rd_2,38.27
fairfax,2011,AUGUST,Sully_Rd_2,36.97
fairfax,2011,SEPTEMBER,Sully_Rd_2,32.99
fairfax,2011,OCTOBER,Sully_Rd_2,38.13
fairfax,2011,NOVEMBER,Sully_Rd_2,33.68
fairfax,2011,DECEMBER,Sully_Rd_2,35.37
fairfax,2012,JANUARY,Sully_Rd_2,34.56
fairfax,2012,FEBRUARY,Sully_Rd_2,31.47
fairfax,2012,MARCH,Sully_Rd_2,35.57
fairfax,2012,APRIL,Sully_Rd_2,33.82
fairfax,2012,MAY,Sully_Rd_2,37.15
fairfax,2012,JUNE,Sully_Rd_2,36.27
fairfax,2012,JULY,Sully_Rd_2,38.23
fairfax,2012,AUGUST,Sully_Rd_2,37.19
fairfax,2012,SEPTEMBER,Sully_Rd_2,35.71
fairfax,2012,OCTOBER,Sully_Rd_2,39.31
fairfax,2012,NOVEMBER,Sully_Rd_2,34.87
fairfax,2012,DECEMBER,Sully_Rd_2,34.09
